epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,90.773,0.55587,0.75219,0.80646,1,0.92247,0.995,0.68896,0.81555,0.88571,0.83357,0.0003566,0.0003566,0.0003566
85,91.8016,0.65844,0.86783,0.84868,1,0.97512,0.995,0.68738,0.8181,0.87064,0.83542,0.0003368,0.0003368,0.0003368
86,92.8034,0.64336,0.77025,0.8626,1,0.98119,0.995,0.6841,0.81674,0.8852,0.83882,0.000317,0.000317,0.000317
87,93.8204,0.55333,0.81158,0.83363,1,0.98728,0.995,0.6739,0.82724,0.89657,0.83998,0.0002972,0.0002972,0.0002972
88,94.835,0.5669,0.79698,0.85921,1,0.99125,0.995,0.69438,0.84017,0.89572,0.84102,0.0002774,0.0002774,0.0002774
89,95.8518,0.91138,1.58882,0.79639,1,0.91679,0.995,0.69042,0.84001,0.89298,0.83927,0.0002576,0.0002576,0.0002576
90,96.8761,0.72819,0.91782,0.84451,0.86952,0.88951,0.97471,0.67554,0.84911,0.91769,0.83946,0.0002378,0.0002378,0.0002378
91,109.935,0.57661,1.04873,0.83259,1,0.87725,0.99125,0.67852,0.84256,0.92398,0.84115,0.000218,0.000218,0.000218
92,111.024,0.61418,0.99767,0.77769,1,0.86131,0.95786,0.68509,0.84679,0.92379,0.84155,0.0001982,0.0001982,0.0001982
93,112.051,0.81175,1.24305,0.81521,1,0.8575,0.95408,0.68866,0.84026,0.89634,0.83918,0.0001784,0.0001784,0.0001784
94,113.062,0.65476,1.02952,0.84118,1,0.8614,0.94,0.69595,0.83403,0.88918,0.83768,0.0001586,0.0001586,0.0001586
95,114.092,0.77058,1.28936,0.75067,1,0.86144,0.93583,0.68882,0.80819,0.87434,0.83509,0.0001388,0.0001388,0.0001388
96,115.138,0.80813,1.87874,0.7594,0.99281,0.86667,0.9342,0.69246,0.80539,0.86527,0.83304,0.000119,0.000119,0.000119
97,116.172,0.51625,0.94671,0.77314,0.98009,0.86667,0.92812,0.70041,0.79216,0.8621,0.83148,9.92e-05,9.92e-05,9.92e-05
98,117.188,0.77616,1.3883,0.81214,0.97886,0.86667,0.92727,0.70452,0.78665,0.86483,0.829,7.94e-05,7.94e-05,7.94e-05
99,118.202,0.49557,1.02133,0.761,0.98526,0.86667,0.92812,0.70182,0.78603,0.86369,0.82821,5.96e-05,5.96e-05,5.96e-05
100,119.219,0.55897,1.1154,0.80644,0.98452,0.86667,0.92812,0.7053,0.77956,0.86416,0.82815,3.98e-05,3.98e-05,3.98e-05
