epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,83.9397,0.64135,0.63988,0.85999,0.85554,0.8092,0.79292,0.59292,0.6084,0.48985,0.83102,0.000268938,0.000268938,0.000268938
84,84.9274,0.60609,0.63569,0.87242,0.80218,0.77562,0.75272,0.59943,0.60419,0.48046,0.83136,0.000254791,0.000254791,0.000254791
85,85.857,0.59835,0.61316,0.86174,0.80218,0.77562,0.75272,0.59943,0.60419,0.48046,0.83136,0.000240644,0.000240644,0.000240644
86,86.8473,0.60562,0.64608,0.84988,0.7962,0.76405,0.72886,0.59957,0.54832,0.4598,0.83132,0.000226497,0.000226497,0.000226497
87,87.8384,0.56305,0.59367,0.8491,0.85156,0.79282,0.76751,0.61406,0.5013,0.43932,0.82997,0.000212349,0.000212349,0.000212349
88,88.8147,0.57877,0.59887,0.84215,0.84359,0.79592,0.76751,0.61576,0.51373,0.43304,0.8304,0.000198202,0.000198202,0.000198202
89,89.7495,0.5603,0.58922,0.84406,0.84359,0.79592,0.76751,0.61576,0.51373,0.43304,0.8304,0.000184055,0.000184055,0.000184055
90,90.7164,0.54479,0.6159,0.84188,0.84565,0.79507,0.76751,0.60895,0.54455,0.43272,0.8298,0.000169908,0.000169908,0.000169908
91,115.667,0.61131,0.97511,0.84663,0.84324,0.79456,0.76751,0.62212,0.52561,0.4409,0.82875,0.000155761,0.000155761,0.000155761
92,116.653,0.69219,1.04019,0.8413,0.83736,0.78539,0.76751,0.62949,0.48734,0.46763,0.82748,0.000141614,0.000141614,0.000141614
93,117.593,0.61516,0.85963,0.82734,0.83736,0.78539,0.76751,0.62949,0.48734,0.46763,0.82748,0.000127467,0.000127467,0.000127467
94,118.571,0.59213,0.83597,0.82538,0.84571,0.78277,0.7675,0.63069,0.5183,0.51364,0.82595,0.00011332,0.00011332,0.00011332
95,119.539,0.61922,0.84559,0.85203,0.9084,0.82136,0.81751,0.62648,0.55949,0.54237,0.82608,9.91726e-05,9.91726e-05,9.91726e-05
96,120.511,0.65484,0.88803,0.83377,0.90547,0.82173,0.81751,0.62699,0.58,0.55426,0.8282,8.50255e-05,8.50255e-05,8.50255e-05
97,121.476,0.63015,0.87253,0.85651,0.90547,0.82173,0.81751,0.62699,0.58,0.55426,0.8282,7.08784e-05,7.08784e-05,7.08784e-05
98,122.457,0.64608,0.88878,0.82903,0.89812,0.82168,0.81752,0.63408,0.57234,0.55192,0.82942,5.67313e-05,5.67313e-05,5.67313e-05
99,123.442,0.61598,0.90326,0.84242,0.89988,0.82051,0.81752,0.63918,0.55743,0.54574,0.82989,4.25842e-05,4.25842e-05,4.25842e-05
100,124.383,0.65014,0.88729,0.84484,0.89822,0.81997,0.81752,0.63261,0.54255,0.53395,0.82926,2.84371e-05,2.84371e-05,2.84371e-05
